LC,LC-title,Element_no,P[kN],Shear_key
434,4045,Protection concrete,5100003,-87.8,Shear_key3
435,4045,Protection concrete,5100004,50.8,Shear_key4
436,4045,Protection concrete,5100005,57.5,Shear_key4
437,4045,Protection concrete,5100006,43.3,Shear_key4
438,4045,Protection concrete,5100007,-74.3,Shear_key1
439,4045,Protection concrete,5100008,-137.2,Shear_key1
440,4045,Protection concrete,5100009,-89.1,Shear_key1
441,4045,Protection concrete,5100010,59.1,Shear_key2
442,4045,Protection concrete,5100011,72.9,Shear_key2
443,4045,Protection concrete,5100012,52.1,Shear_key2
444,4045,Protection concrete,10100001,-54.3,Shear_key20
445,4045,Protection concrete,10100002,-72.0,Shear_key20
446,4045,Protection concrete,10100003,-35.3,Shear_key20
447,4045,Protection concrete,10100004,57.2,Shear_key19
448,4045,Protection concrete,10100005,80.4,Shear_key19
449,4045,Protection concrete,10100006,42.5,Shear_key19
450,4045,Protection concrete,10100007,-49.1,Not_a_shear_key
451,4045,Protection concrete,10100008,-55.3,Not_a_shear_key
452,4045,Protection concrete,10100009,-33.4,Not_a_shear_key
453,4045,Protection concrete,10100010,59.8,Shear_key9
454,4045,Protection concrete,10100011,84.7,Shear_key9
455,4045,Protection concrete,10100012,45.5,Shear_key9
456,4045,Protection concrete,10100013,-49.4,Shear_key18
457,4045,Protection concrete,10100014,-51.0,Shear_key18
458,4045,Protection concrete,10100015,-27.7,Shear_key18
459,4045,Protection concrete,10100016,69.6,Shear_key17
460,4045,Protection concrete,10100017,104.0,Shear_key17
461,4045,Protection concrete,10100018,60.3,Shear_key17
462,4045,Protection concrete,10100019,-90.5,Shear_key16
463,4045,Protection concrete,10100020,-101.4,Shear_key16
464,4045,Protection concrete,10100021,-60.4,Shear_key16
465,4045,Protection concrete,10100022,429.1,Shear_key15
466,4045,Protection concrete,10100023,526.7,Shear_key15
467,4045,Protection concrete,10100024,373.7,Shear_key15
468,4045,Protection concrete,10100025,-53.5,Shear_key12
469,4045,Protection concrete,10100026,-56.4,Shear_key12
470,4045,Protection concrete,10100027,-30.8,Shear_key12
471,4045,Protection concrete,10100028,77.1,Shear_key11
472,4045,Protection concrete,10100029,117.7,Shear_key11
473,4045,Protection concrete,10100030,68.6,Shear_key11
474,4045,Protection concrete,10100031,-101.8,Shear_key14
475,4045,Protection concrete,10100032,-113.6,Shear_key14
476,4045,Protection concrete,10100033,-68.3,Shear_key14
477,4045,Protection concrete,10100034,154.8,Shear_key13
478,4045,Protection concrete,10100035,246.4,Shear_key13
479,4045,Protection concrete,10100036,150.0,Shear_key13
480,4045,Protection concrete,15100001,-16.8,Shear_key24
481,4045,Protection concrete,15100002,-21.7,Shear_key24
482,4045,Protection concrete,15100003,-15.4,Shear_key24
483,4045,Protection concrete,15100004,18.1,Shear_key21
484,4045,Protection concrete,15100005,27.0,Shear_key21
485,4045,Protection concrete,15100006,15.6,Shear_key21
486,4045,Protection concrete,15100007,-16.2,Shear_key22
487,4045,Protection concrete,15100008,-20.9,Shear_key22
488,4045,Protection concrete,15100009,-15.0,Shear_key22
489,4045,Protection concrete,15100010,15.7,Shear_key23
490,4045,Protection concrete,15100011,19.9,Shear_key23
491,4045,Protection concrete,15100012,14.1,Shear_key23
492,4045,Protection concrete,20100001,14.7,Shear_key7
493,4045,Protection concrete,20100002,17.4,Shear_key7
494,4045,Protection concrete,20100003,11.0,Shear_key7
495,4045,Protection concrete,20100004,-15.7,Shear_key8
496,4045,Protection concrete,20100005,-19.3,Shear_key8
497,4045,Protection concrete,20100006,-8.1,Shear_key8
498,4045,Protection concrete,20100007,16.9,Shear_key5
499,4045,Protection concrete,20100008,23.9,Shear_key5
500,4045,Protection concrete,20100009,12.5,Shear_key5
501,4045,Protection concrete,20100010,-13.5,Shear_key6
502,4045,Protection concrete,20100011,-13.9,Shear_key6
503,4045,Protection concrete,20100012,-7.0,Shear_key6
504,4046,Backfill,5100001,-237.4,Shear_key3
505,4046,Backfill,5100002,-381.1,Shear_key3
506,4046,Backfill,5100003,-232.5,Shear_key3
507,4046,Backfill,5100004,148.4,Shear_key4
508,4046,Backfill,5100005,162.0,Shear_key4
509,4046,Backfill,5100006,116.8,Shear_key4
510,4046,Backfill,5100007,-227.8,Shear_key1
511,4046,Backfill,5100008,-389.0,Shear_key1
512,4046,Backfill,5100009,-239.0,Shear_key1
513,4046,Backfill,5100010,184.6,Shear_key2
514,4046,Backfill,5100011,213.4,Shear_key2
515,4046,Backfill,5100012,141.9,Shear_key2
516,4046,Backfill,10100001,-55.4,Shear_key20
517,4046,Backfill,10100002,-76.9,Shear_key20
518,4046,Backfill,10100003,-40.2,Shear_key20
519,4046,Backfill,10100004,57.6,Shear_key19
520,4046,Backfill,10100005,83.8,Shear_key19
521,4046,Backfill,10100006,46.5,Shear_key19
522,4046,Backfill,10100007,-49.1,Not_a_shear_key
523,4046,Backfill,10100008,-57.8,Not_a_shear_key
524,4046,Backfill,10100009,-37.3,Not_a_shear_key
525,4046,Backfill,10100010,59.2,Shear_key9
526,4046,Backfill,10100011,86.8,Shear_key9
527,4046,Backfill,10100012,49.1,Shear_key9
528,4046,Backfill,10100013,-47.7,Shear_key18
529,4046,Backfill,10100014,-51.7,Shear_key18
530,4046,Backfill,10100015,-30.5,Shear_key18
531,4046,Backfill,10100016,70.4,Shear_key17
532,4046,Backfill,10100017,111.2,Shear_key17
533,4046,Backfill,10100018,68.7,Shear_key17
534,4046,Backfill,10100019,-89.8,Shear_key16
535,4046,Backfill,10100020,-103.4,Shear_key16
536,4046,Backfill,10100021,-64.3,Shear_key16
537,4046,Backfill,10100022,437.8,Shear_key15
538,4046,Backfill,10100023,554.0,Shear_key15
539,4046,Backfill,10100024,406.0,Shear_key15
540,4046,Backfill,10100025,-51.7,Shear_key12
541,4046,Backfill,10100026,-57.1,Shear_key12
542,4046,Backfill,10100027,-33.7,Shear_key12
543,4046,Backfill,10100028,77.7,Shear_key11
544,4046,Backfill,10100029,124.9,Shear_key11
545,4046,Backfill,10100030,77.2,Shear_key11
546,4046,Backfill,10100031,-101.3,Shear_key14
547,4046,Backfill,10100032,-115.9,Shear_key14
548,4046,Backfill,10100033,-72.5,Shear_key14
549,4046,Backfill,10100034,157.6,Shear_key13
550,4046,Backfill,10100035,257.9,Shear_key13
551,4046,Backfill,10100036,161.5,Shear_key13
552,4046,Backfill,15100001,-16.2,Shear_key24
553,4046,Backfill,15100002,-20.8,Shear_key24
554,4046,Backfill,15100003,-14.8,Shear_key24
555,4046,Backfill,15100004,17.7,Shear_key21
556,4046,Backfill,15100005,26.0,Shear_key21
557,4046,Backfill,15100006,14.7,Shear_key21
558,4046,Backfill,15100007,-16.0,Shear_key22
559,4046,Backfill,15100008,-20.4,Shear_key22
560,4046,Backfill,15100009,-14.4,Shear_key22
561,4046,Backfill,15100010,15.0,Shear_key23
562,4046,Backfill,15100011,18.9,Shear_key23
563,4046,Backfill,15100012,13.3,Shear_key23
564,4046,Backfill,20100001,112.8,Shear_key7
565,4046,Backfill,20100002,124.6,Shear_key7
566,4046,Backfill,20100003,70.2,Shear_key7
567,4046,Backfill,20100004,-123.0,Shear_key8
568,4046,Backfill,20100005,-142.2,Shear_key8
569,4046,Backfill,20100006,-52.4,Shear_key8
570,4046,Backfill,20100007,133.0,Shear_key5
571,4046,Backfill,20100008,175.7,Shear_key5
572,4046,Backfill,20100009,82.3,Shear_key5
573,4046,Backfill,20100010,-107.9,Shear_key6
574,4046,Backfill,20100011,-104.6,Shear_key6
575,4046,Backfill,20100012,-46.6,Shear_key6
576,4047,Ballast concrete of 16.8,5100001,-250.7,Shear_key3
577,4047,Ballast concrete of 16.8,5100002,-401.5,Shear_key3
578,4047,Ballast concrete of 16.8,5100003,-244.7,Shear_key3
579,4047,Ballast concrete of 16.8,5100004,158.8,Shear_key4
580,4047,Ballast concrete of 16.8,5100005,173.9,Shear_key4
581,4047,Ballast concrete of 16.8,5100006,125.7,Shear_key4
582,4047,Ballast concrete of 16.8,5100007,-240.3,Shear_key1
583,4047,Ballast concrete of 16.8,5100008,-408.9,Shear_key1
584,4047,Ballast concrete of 16.8,5100009,-251.1,Shear_key1
585,4047,Ballast concrete of 16.8,5100010,196.6,Shear_key2
586,4047,Ballast concrete of 16.8,5100011,228.5,Shear_key2
587,4047,Ballast concrete of 16.8,5100012,152.5,Shear_key2
588,4047,Ballast concrete of 16.8,10100001,-55.0,Shear_key20
589,4047,Ballast concrete of 16.8,10100002,-76.9,Shear_key20
590,4047,Ballast concrete of 16.8,10100003,-40.7,Shear_key20
591,4047,Ballast concrete of 16.8,10100004,57.0,Shear_key19
592,4047,Ballast concrete of 16.8,10100005,83.5,Shear_key19
593,4047,Ballast concrete of 16.8,10100006,46.8,Shear_key19
594,4047,Ballast concrete of 16.8,10100007,-48.7,Not_a_shear_key
595,4047,Ballast concrete of 16.8,10100008,-57.8,Not_a_shear_key
596,4047,Ballast concrete of 16.8,10100009,-37.7,Not_a_shear_key
597,4047,Ballast concrete of 16.8,10100010,58.5,Shear_key9
598,4047,Ballast concrete of 16.8,10100011,86.5,Shear_key9
599,4047,Ballast concrete of 16.8,10100012,49.4,Shear_key9
600,4047,Ballast concrete of 16.8,10100013,-46.9,Shear_key18
601,4047,Ballast concrete of 16.8,10100014,-51.4,Shear_key18
602,4047,Ballast concrete of 16.8,10100015,-30.8,Shear_key18
603,4047,Ballast concrete of 16.8,10100016,69.8,Shear_key17
604,4047,Ballast concrete of 16.8,10100017,111.5,Shear_key17
605,4047,Ballast concrete of 16.8,10100018,69.7,Shear_key17
606,4047,Ballast concrete of 16.8,10100019,-88.8,Shear_key16
607,4047,Ballast concrete of 16.8,10100020,-102.9,Shear_key16
608,4047,Ballast concrete of 16.8,10100021,-64.5,Shear_key16
609,4047,Ballast concrete of 16.8,10100022,435.5,Shear_key15
610,4047,Ballast concrete of 16.8,10100023,554.4,Shear_key15
611,4047,Ballast concrete of 16.8,10100024,408.8,Shear_key15
612,4047,Ballast concrete of 16.8,10100025,-50.9,Shear_key12
613,4047,Ballast concrete of 16.8,10100026,-56.7,Shear_key12
614,4047,Ballast concrete of 16.8,10100027,-34.0,Shear_key12
615,4047,Ballast concrete of 16.8,10100028,77.1,Shear_key11
616,4047,Ballast concrete of 16.8,10100029,125.3,Shear_key11
617,4047,Ballast concrete of 16.8,10100030,78.2,Shear_key11
618,4047,Ballast concrete of 16.8,10100031,-100.3,Shear_key14
619,4047,Ballast concrete of 16.8,10100032,-115.4,Shear_key14
620,4047,Ballast concrete of 16.8,10100033,-72.7,Shear_key14
621,4047,Ballast concrete of 16.8,10100034,156.9,Shear_key13
622,4047,Ballast concrete of 16.8,10100035,258.0,Shear_key13
623,4047,Ballast concrete of 16.8,10100036,162.5,Shear_key13
624,4047,Ballast concrete of 16.8,15100001,-20.8,Shear_key24
625,4047,Ballast concrete of 16.8,15100002,-26.7,Shear_key24
626,4047,Ballast concrete of 16.8,15100003,-18.8,Shear_key24
627,4047,Ballast concrete of 16.8,15100004,23.3,Shear_key21
628,4047,Ballast concrete of 16.8,15100005,34.3,Shear_key21
629,4047,Ballast concrete of 16.8,15100006,19.5,Shear_key21
630,4047,Ballast concrete of 16.8,15100007,-20.7,Shear_key22
631,4047,Ballast concrete of 16.8,15100008,-26.2,Shear_key22
632,4047,Ballast concrete of 16.8,15100009,-18.5,Shear_key22
633,4047,Ballast concrete of 16.8,15100010,19.7,Shear_key23
634,4047,Ballast concrete of 16.8,15100011,24.8,Shear_key23
635,4047,Ballast concrete of 16.8,15100012,17.4,Shear_key23
636,4047,Ballast concrete of 16.8,20100001,121.2,Shear_key7
637,4047,Ballast concrete of 16.8,20100002,133.9,Shear_key7
638,4047,Ballast concrete of 16.8,20100003,75.3,Shear_key7
639,4047,Ballast concrete of 16.8,20100004,-132.0,Shear_key8
640,4047,Ballast concrete of 16.8,20100005,-152.4,Shear_key8
641,4047,Ballast concrete of 16.8,20100006,-56.0,Shear_key8
642,4047,Ballast concrete of 16.8,20100007,142.6,Shear_key5
643,4047,Ballast concrete of 16.8,20100008,188.2,Shear_key5
644,4047,Ballast concrete of 16.8,20100009,88.0,Shear_key5
645,4047,Ballast concrete of 16.8,20100010,-115.5,Shear_key6
646,4047,Ballast concrete of 16.8,20100011,-111.8,Shear_key6
647,4047,Ballast concrete of 16.8,20100012,-49.7,Shear_key6
648,4050,Earth pressure on D-walls,1000001,0.0,Not_a_shear_key
649,4050,Earth pressure on D-walls,1000002,0.0,Not_a_shear_key
650,4050,Earth pressure on D-walls,1000003,0.0,Not_a_shear_key
651,4050,Earth pressure on D-walls,1000004,0.0,Not_a_shear_key
652,4050,Earth pressure on D-walls,1000005,0.0,Not_a_shear_key
653,4050,Earth pressure on D-walls,1000006,0.0,Not_a_shear_key
654,4050,Earth pressure on D-walls,1000007,0.0,Not_a_shear_key
655,4050,Earth pressure on D-walls,1000008,0.0,Not_a_shear_key
656,4050,Earth pressure on D-walls,1000009,0.0,Not_a_shear_key
657,4050,Earth pressure on D-walls,1000010,0.0,Not_a_shear_key
658,4050,Earth pressure on D-walls,1000011,0.0,Not_a_shear_key
659,4050,Earth pressure on D-walls,1000012,0.0,Not_a_shear_key
660,4050,Earth pressure on D-walls,1000013,0.0,Not_a_shear_key
661,4050,Earth pressure on D-walls,1000014,0.0,Not_a_shear_key
662,4050,Earth pressure on D-walls,1000015,0.0,Not_a_shear_key
663,4050,Earth pressure on D-walls,1000016,0.0,Not_a_shear_key
664,4050,Earth pressure on D-walls,1000017,0.0,Not_a_shear_key
665,4050,Earth pressure on D-walls,1000018,0.0,Not_a_shear_key
666,4050,Earth pressure on D-walls,1000019,0.0,Not_a_shear_key
667,4050,Earth pressure on D-walls,1000020,0.0,Not_a_shear_key
668,4050,Earth pressure on D-walls,1000021,0.0,Not_a_shear_key
669,4050,Earth pressure on D-walls,1000022,0.0,Not_a_shear_key
670,4050,Earth pressure on D-walls,1000023,0.0,Not_a_shear_key
671,4050,Earth pressure on D-walls,1000024,0.0,Not_a_shear_key
672,4050,Earth pressure on D-walls,1000025,0.0,Not_a_shear_key
673,4050,Earth pressure on D-walls,1000026,0.0,Not_a_shear_key
674,4050,Earth pressure on D-walls,1000027,0.0,Not_a_shear_key
675,4050,Earth pressure on D-walls,1000028,0.0,Not_a_shear_key
676,4050,Earth pressure on D-walls,1000029,0.0,Not_a_shear_key
677,4050,Earth pressure on D-walls,1000030,0.0,Not_a_shear_key
678,4050,Earth pressure on D-walls,1000031,0.0,Not_a_shear_key
679,4050,Earth pressure on D-walls,1000032,0.0,Not_a_shear_key
680,4050,Earth pressure on D-walls,1000033,0.0,Not_a_shear_key
681,4050,Earth pressure on D-walls,1000034,0.0,Not_a_shear_key
682,4050,Earth pressure on D-walls,1000035,0.0,Not_a_shear_key
683,4050,Earth pressure on D-walls,1000036,0.0,Not_a_shear_key
684,4050,Earth pressure on D-walls,1000037,0.0,Not_a_shear_key
685,4050,Earth pressure on D-walls,1000038,0.0,Not_a_shear_key
686,4050,Earth pressure on D-walls,1000039,0.0,Not_a_shear_key
687,4050,Earth pressure on D-walls,1000040,0.0,Not_a_shear_key
688,4050,Earth pressure on D-walls,1000041,0.0,Not_a_shear_key
689,4050,Earth pressure on D-walls,1000042,0.0,Not_a_shear_key
690,4050,Earth pressure on D-walls,1000043,0.0,Not_a_shear_key
691,4050,Earth pressure on D-walls,1000044,0.0,Not_a_shear_key
692,4050,Earth pressure on D-walls,1000045,0.0,Not_a_shear_key
693,4050,Earth pressure on D-walls,1000046,0.0,Not_a_shear_key
694,4050,Earth pressure on D-walls,1000047,0.0,Not_a_shear_key
695,4050,Earth pressure on D-walls,1000048,0.0,Not_a_shear_key
696,4050,Earth pressure on D-walls,1000049,0.0,Not_a_shear_key
697,4050,Earth pressure on D-walls,1000050,0.0,Not_a_shear_key
698,4050,Earth pressure on D-walls,1000051,0.0,Not_a_shear_key
699,4050,Earth pressure on D-walls,1000052,0.0,Not_a_shear_key
700,4050,Earth pressure on D-walls,1000053,0.0,Not_a_shear_key
701,4050,Earth pressure on D-walls,1000054,0.0,Not_a_shear_key
702,4050,Earth pressure on D-walls,1000055,0.0,Not_a_shear_key
703,4050,Earth pressure on D-walls,1000056,0.0,Not_a_shear_key
704,4050,Earth pressure on D-walls,1000057,0.0,Not_a_shear_key
705,4050,Earth pressure on D-walls,1000058,0.0,Not_a_shear_key
706,4050,Earth pressure on D-walls,1000059,0.0,Not_a_shear_key
707,4050,Earth pressure on D-walls,1000060,0.0,Not_a_shear_key
708,4050,Earth pressure on D-walls,1000061,0.0,Not_a_shear_key
709,4050,Earth pressure on D-walls,1000062,0.0,Not_a_shear_key
710,4050,Earth pressure on D-walls,1000063,0.0,Not_a_shear_key
711,4050,Earth pressure on D-walls,1000064,0.0,Not_a_shear_key
712,4050,Earth pressure on D-walls,1000065,0.0,Not_a_shear_key
713,4050,Earth pressure on D-walls,1000066,0.0,Not_a_shear_key
714,4050,Earth pressure on D-walls,1000067,0.0,Not_a_shear_key
715,4050,Earth pressure on D-walls,1000068,0.0,Not_a_shear_key
716,4050,Earth pressure on D-walls,1000069,0.0,Not_a_shear_key
717,4050,Earth pressure on D-walls,1000070,0.0,Not_a_shear_key
718,4050,Earth pressure on D-walls,1000071,0.0,Not_a_shear_key
719,4050,Earth pressure on D-walls,1000072,0.0,Not_a_shear_key
720,4050,Earth pressure on D-walls,1000073,0.0,Not_a_shear_key
721,4050,Earth pressure on D-walls,1000074,0.0,Not_a_shear_key
722,4050,Earth pressure on D-walls,1000075,0.0,Not_a_shear_key
723,4050,Earth pressure on D-walls,1000076,0.0,Not_a_shear_key
724,4050,Earth pressure on D-walls,1000077,0.0,Not_a_shear_key
725,4050,Earth pressure on D-walls,1000078,0.0,Not_a_shear_key
726,4050,Earth pressure on D-walls,1000079,0.0,Not_a_shear_key
727,4050,Earth pressure on D-walls,1000080,0.0,Not_a_shear_key
728,4050,Earth pressure on D-walls,1000081,0.0,Not_a_shear_key
729,4050,Earth pressure on D-walls,1000082,0.0,Not_a_shear_key
730,4050,Earth pressure on D-walls,1000083,0.0,Not_a_shear_key
731,4050,Earth pressure on D-walls,1000084,0.0,Not_a_shear_key
732,4050,Earth pressure on D-walls,1000085,0.0,Not_a_shear_key
733,4050,Earth pressure on D-walls,1000086,0.0,Not_a_shear_key
734,4050,Earth pressure on D-walls,1000087,0.0,Not_a_shear_key
735,4050,Earth pressure on D-walls,1000088,0.0,Not_a_shear_key
736,4050,Earth pressure on D-walls,1000089,0.0,Not_a_shear_key
737,4050,Earth pressure on D-walls,1000090,0.0,Not_a_shear_key
738,4050,Earth pressure on D-walls,1000091,0.0,Not_a_shear_key
739,4050,Earth pressure on D-walls,1000092,0.0,Not_a_shear_key
740,4050,Earth pressure on D-walls,1000093,0.0,Not_a_shear_key
741,4050,Earth pressure on D-walls,1000094,0.0,Not_a_shear_key
742,4050,Earth pressure on D-walls,1000095,0.0,Not_a_shear_key
743,4050,Earth pressure on D-walls,1000096,0.0,Not_a_shear_key
744,4050,Earth pressure on D-walls,1000097,0.0,Not_a_shear_key
745,4050,Earth pressure on D-walls,1000098,0.0,Not_a_shear_key
746,4050,Earth pressure on D-walls,1000099,0.0,Not_a_shear_key
747,4050,Earth pressure on D-walls,1000100,0.0,Not_a_shear_key
